Plate ID,Colony Counting - Single Colony Verification - HeLa-RFP - 24-well
Plate Name,Plate1
Plate Description,24-well Corning 3526 plate, RFP-Hela Gradient 125, 25, 5, 1 cell/well
Scan ID,
Scan Description,
Scan Result ID,
Scan Result Description,
Software Version,5.5.1.0
Experiment Name,
Application Name,Single Colony Verification
Plate Type,24-Well Corning 3526 Plate Well Wall
Acquisition Start/End Times,
Analysis Start Time,
User ID,Local Administrator

Scan Object-Level Data CSV Report

Well,Row,Column,Total,X Position (um),Y Position (um),Distance to Nearest Neighbor (um),Distance to Well Center (um),Area (um2),Form Factor,Smoothness,Aspect Ratio,Mean Intensity,Integrated Intensity
A6,A,6,True,6145.22,-701.29,1160.54,6185.11,21564,0.640275,0.874061,0.740365,88.4449,211914
A6,A,6,True,-1536.19,-678.853,892.237,1679.5,24570,0.723042,0.894843,0.891945,124.801,340707
A6,A,6,True,1872.23,-559.38,410.204,1954.01,52326,0.616357,0.825043,0.930005,127.072,738798
A6,A,6,True,-131.323,-410.035,589.405,430.551,40995,0.480013,0.786232,0.712261,128.217,584028
A6,A,6,True,4720.91,-222.107,825.745,4726.13,39627,0.509865,0.807746,0.653123,113.264,498700
A6,A,6,True,-6138.11,-156.654,788.425,6140.11,100035,0.437697,0.798547,0.410984,93.0281,1.03401e+06
A6,A,6,True,-627.98,-92.6561,298.85,634.779,29835,0.673223,0.868525,0.895943,127.856,423844
A6,A,6,True,1431.29,-21.356,336.612,1431.45,50058,0.726607,0.889734,0.871771,127.596,709688
A6,A,6,True,-5365.75,1.70432,788.425,5365.75,49950,0.476609,0.763126,0.810421,104.806,581674
A6,A,6,True,-3782.11,47.4832,893.435,3782.4,50733,0.455641,0.770722,0.905644,114.636,646204
A6,A,6,True,379.647,121.529,365.14,398.624,19188,0.409237,0.785836,0.664986,127.58,272001
A6,A,6,True,-806.627,146.92,298.85,819.898,64971,0.506031,0.767981,0.772255,127.807,922642
A6,A,6,True,1721.17,149.745,336.612,1727.67,17082,0.496222,0.801335,0.806831,126.86,240780
A6,A,6,True,16.8373,162.716,365.14,163.585,37791,0.499321,0.779987,0.666437,128.198,538303
A6,A,6,True,-2517.67,166.21,626.464,2523.15,57006,0.538972,0.802547,0.916031,122.233,774226
A6,A,6,True,-1308.75,183.909,503.485,1321.61,46566,0.64968,0.861122,0.87031,124.705,645223
A6,A,6,True,5813.23,410.745,284.653,5827.72,30906,0.581774,0.842559,0.908097,96.8133,332457
A6,A,6,True,5528.79,421.613,284.653,5544.84,27540,0.685207,0.898215,0.648899,101.653,311058
A6,A,6,True,4480.77,567.949,427.613,4516.62,46764,0.585638,0.82871,0.864558,115.794,601668
A6,A,6,True,-3086.97,608.738,309.365,3146.41,16587,0.520225,0.815969,0.777336,116.028,213839
A6,A,6,True,-4715.86,664.685,928.389,4762.47,37224,0.550458,0.824168,0.756426,108.102,447109
A6,A,6,True,6318.65,709.031,431.373,6358.31,44910,0.407676,0.754796,0.640642,82.3341,410847
A6,A,6,True,-2800.38,725.256,309.365,2892.77,18999,0.655985,0.866889,0.899668,119.827,252954
A6,A,6,True,4083.34,725.736,427.613,4147.33,38331,0.517722,0.805985,0.795715,117.892,502102
A6,A,6,True,-292.781,727.348,643.95,784.063,34416,0.589038,0.826591,0.764526,127.36,487026
A6,A,6,True,6493.3,1103.47,431.373,6586.4,27522,0.629175,0.856528,0.857934,75.0183,229406
A6,A,6,True,5508.9,1219.38,798.018,5642.24,16551,0.587883,0.845321,0.854659,100.741,185262
A6,A,6,True,1692.01,1393.9,1121.78,2192.23,33678,0.605425,0.838198,0.874071,126.816,474545
A6,A,6,True,3934.36,1393.91,271.282,4173.98,49752,0.629287,0.848882,0.952269,119.524,660731
A6,A,6,True,3816.13,1638.07,271.282,4152.84,26775,0.715068,0.903294,0.734906,119.852,356559
A6,A,6,True,4579.64,1657.18,218.061,4870.25,26685,0.755562,0.908303,0.894172,111.347,330143
A6,A,6,True,-2387.44,1657.48,667.117,2906.39,17847,0.637678,0.862691,0.698533,120.645,239240
A6,A,6,True,4673.57,1853.97,218.061,5027.87,24264,0.649386,0.879974,0.898884,109.888,296257
A6,A,6,True,-3222.48,1854.74,704.661,3718.12,34884,0.423637,0.739646,0.755451,114.217,442705
A6,A,6,True,464.106,1996.38,719.52,2049.62,40653,0.465437,0.774047,0.808408,124.23,561145
A6,A,6,True,-2652.84,2269.53,667.117,3491.18,22626,0.644271,0.858133,0.828428,118.219,297203
A6,A,6,True,3934.88,2405.7,395.385,4612.02,39933,0.543653,0.832787,0.76811,115.811,513853
A6,A,6,True,6177.67,2483.89,479.356,6658.33,27495,0.578434,0.840561,0.836195,72.6815,222042
A6,A,6,True,1458.17,2491.04,649.513,2886.44,40158,0.59236,0.838725,0.98313,124.785,556791
A6,A,6,True,2299.43,2506.63,841.405,3401.56,25011,0.482476,0.788522,0.781134,124.019,344648
A6,A,6,True,3576.09,2571.82,310.128,4404.85,46611,0.412679,0.735109,0.83839,118.186,612083
A6,A,6,True,3266.08,2580.3,310.128,4162.36,64701,0.585157,0.823321,0.814965,119.724,860699
A6,A,6,True,821.737,2620.73,649.194,2746.54,40185,0.558583,0.818153,0.900345,122.283,545994
A6,A,6,True,-6089.69,2847.37,1549.28,6722.49,17712,0.563795,0.838055,0.662416,78.003,153510
A6,A,6,True,222.45,2870.34,146.055,2878.95,27666,0.594751,0.854919,0.801966,120.905,371661
A6,A,6,True,5954.16,2907.95,174.09,6626.32,15696,0.424576,0.852944,0.384034,74.3693,129700
A6,A,6,True,230.95,3016.15,146.055,3024.98,19719,0.529062,0.850395,0.555086,119.908,262719
A6,A,6,True,5953.67,3082.04,174.09,6704.12,38718,0.380121,0.698437,0.854339,68.1374,293127
A6,A,6,True,-3767.17,3191.87,434.489,4937.57,19980,0.597016,0.84264,0.812295,105.999,235317
A6,A,6,True,-3340.3,3272.89,434.489,4676.48,58653,0.604901,0.83585,0.800367,108.964,710120
A6,A,6,True,4442.99,3481.77,414.587,5644.72,34992,0.511113,0.776278,0.985877,96.1898,373986
A6,A,6,True,4099.96,3714.6,414.587,5532.44,18225,0.737274,0.895654,0.827225,98.5304,199524
A6,A,6,True,886.261,3895.16,686.553,3994.71,18117,0.606257,0.84855,0.82432,114.571,230631
A6,A,6,True,-4817.67,4100.94,1041.17,6326.74,20214,0.551776,0.821784,0.690445,84.2226,189164
A6,A,6,True,2614.39,4109.67,1069.65,4870.77,31248,0.529931,0.811883,0.669052,110.5,383656
A6,A,6,True,-5822.55,4373.45,1041.17,7282.11,18117,0.378408,0.75075,0.747656,56.1118,112953
A6,A,6,True,1185.06,4513.28,686.553,4666.27,37989,0.593001,0.835806,0.922237,110.419,466080
A6,A,6,True,3773.82,4791.37,348.061,6099.1,39294,0.51222,0.804176,0.835228,85.9093,375080
A6,A,6,True,3426.08,4806.31,348.061,5902.43,63027,0.429186,0.774319,0.494785,90.37,632861
A6,A,6,True,-270.474,5115.07,1054.11,5122.22,17163,0.694312,0.883266,0.851233,104.089,198497
A6,A,6,True,-4006.62,5147.65,578.624,6523.13,30294,0.455615,0.772049,0.858643,80.9554,272496
A6,A,6,True,-4545.17,5359.22,578.624,7027.08,34038,0.381974,0.689314,0.84607,62.6309,236870
A6,A,6,True,720.614,5474.09,1054.11,5521.32,29898,0.621656,0.859301,0.88659,98.2405,326355
A6,A,6,True,-2877.36,5847.47,183.795,6517.06,41949,0.524837,0.848918,0.547066,82.5724,384870
A6,A,6,True,-3060.58,5861.96,183.795,6612.85,51318,0.583896,0.854659,0.638895,77.5295,442073
A6,A,6,True,-4286.41,5891.24,591.611,7285.6,33678,0.421504,0.734513,0.950232,58.5425,219066
B1,B,1,True,-2259.19,-5140.95,982.496,5615.46,51336,0.6179,0.852853,0.650045,104.141,594023
B1,B,1,True,-2518.13,-4193.2,982.496,4891.2,67176,0.664131,0.858057,0.833958,111.482,832100
B1,B,1,True,-5428.97,-4175.82,2910.89,6849.18,39348,0.598274,0.843224,0.741166,83.892,366776
B1,B,1,True,6548.57,-1075.72,157.866,6636.33,27081,0.628935,0.879748,0.954395,76.4869,230149
B1,B,1,True,6546.73,-917.863,157.866,6610.76,21798,0.638275,0.854581,0.689257,76.2919,184779
B1,B,1,True,-4653.21,74.2936,1258.13,4653.8,32436,0.585133,0.82119,0.852668,111.976,403561
B1,B,1,True,-3560.63,698.129,1258.13,3628.43,42813,0.664801,0.866554,0.804499,117.993,561294
B1,B,1,True,-7301.89,753.724,2734.44,7340.69,59832,0.493928,0.758032,0.853801,70.6727,469832
B1,B,1,True,-3708.83,3712.29,1495.53,5247.52,63540,0.569962,0.823544,0.810396,108.557,766409
B1,B,1,True,-5114.12,4223.93,1495.53,6632.93,52479,0.552274,0.838555,0.716737,86.692,505501
B1,B,1,True,-15.8036,4755.51,889.972,4755.54,24147,0.530642,0.819933,0.603586,112.779,302585
B1,B,1,True,178.156,5624.09,889.972,5626.91,68634,0.69232,0.861332,0.933776,104.459,796605
B1,B,1,True,-1582.58,5742.44,1110.95,5956.53,55350,0.700093,0.881387,0.811347,100.753,619628
B1,B,1,True,-3107.71,6187.41,544.076,6924.01,47502,0.660711,0.856303,0.803223,78.3054,413296
B1,B,1,True,-2567.92,6255.58,544.076,6762.13,52686,0.631447,0.854665,0.701904,83.9045,491177
B2,B,2,True,155.093,-5633.28,1863.06,5635.41,35019,0.662735,0.87573,0.840154,100.589,391391
B2,B,2,True,-4223.78,-5345.49,3672.54,6812.82,36927,0.675831,0.87486,0.774102,86.826,356247
B2,B,2,True,-576.713,-3919.96,455.525,3962.16,45135,0.681888,0.867037,0.87992,117.845,590993
B2,B,2,True,-809.353,-3528.32,224.581,3619.96,76401,0.627131,0.838558,0.946723,119.25,1.01232e+06
B2,B,2,True,-1033.92,-3525.52,224.581,3674,16218,0.527687,0.931525,0.364412,119.402,215163
B2,B,2,True,508.889,-2731.55,512.021,2778.55,52065,0.508919,0.795754,0.697331,122.801,710401
B2,B,2,True,2567.32,-2717.01,1313.45,3738.08,49383,0.610577,0.832531,0.967163,119.65,656520
B2,B,2,True,572.503,-2223.5,353.597,2296.02,44469,0.640218,0.836461,0.879551,124.202,613684
B2,B,2,True,1459.7,-2011.08,692.292,2484.99,26226,0.760166,0.893409,0.858684,124.834,363766
B2,B,2,True,771.994,-1931.55,353.597,2080.11,41031,0.638162,0.8703,0.647624,123.951,565092
B2,B,2,True,-5798.47,-1508.86,2167.41,5991.57,45126,0.676528,0.872358,0.778089,103.392,518409
B2,B,2,True,279.641,-1479.36,668.492,1505.56,107928,0.456811,0.788949,0.492053,125.556,1.50567e+06
B2,B,2,True,-359.576,-274.982,1210.45,452.67,60993,0.403087,0.743657,0.8454,128.404,870194
B2,B,2,True,-1562.21,-137.592,1059.22,1568.25,55467,0.636811,0.840748,0.859861,124.691,768471
B2,B,2,True,-7125.06,205.144,610.493,7128.02,47178,0.627477,0.842186,0.844467,75.9122,397932
B2,B,2,True,-7107.27,815.378,213.59,7153.89,71163,0.64566,0.842523,0.953453,73.5791,581790
B2,B,2,True,-1396.26,908.545,179.423,1665.83,37476,0.604108,0.909774,0.517498,123.637,514824
B2,B,2,True,-7111.91,1028.92,213.59,7185.95,16542,0.434687,0.889214,0.315017,74.2459,136464
B2,B,2,True,-1393.45,1087.95,179.423,1767.86,52875,0.648991,0.879954,0.705708,123.853,727634
B2,B,2,True,-6304.81,1387.58,298.564,6455.7,49869,0.632454,0.845506,0.756219,93.5181,518184
B2,B,2,True,-1708.15,1566.62,572.855,2317.77,52020,0.584906,0.833302,0.775557,124.293,718415
B2,B,2,True,-6206.19,1669.39,298.564,6426.79,26487,0.575588,0.843799,0.923099,94.6928,278681
B2,B,2,True,-1832.5,2388.36,831.099,3010.37,56241,0.676773,0.865059,0.929176,123.357,770855
B2,B,2,True,-6465.08,3177.97,1382.71,7203.94,33948,0.694339,0.878916,0.965998,70.2031,264806
B2,B,2,True,-5237.91,3815.12,685.079,6480.04,110529,0.639619,0.847355,0.942005,90.3033,1.10902e+06
B2,B,2,True,-4610.39,4089.99,685.079,6163.09,56268,0.704659,0.878091,0.788059,95.1969,595171
B2,B,2,True,154.955,4685.7,3037.72,4688.26,34695,0.454452,0.777459,0.641042,108.818,419493
B2,B,2,True,-3765.27,5861.95,1963.18,6967.04,27369,0.629893,0.84971,0.885245,75.662,230088
B3,B,3,True,-773.571,-4568.83,1274.25,4633.86,46224,0.585872,0.831065,0.820271,112.071,575595
B3,B,3,True,-6113.98,-3995.25,3978.88,7303.61,45468,0.406146,0.760604,0.925909,76.5996,386981
B3,B,3,True,-1460.17,-3495.38,1274.25,3788.11,55449,0.599983,0.821804,0.857892,118.756,731656
B3,B,3,True,-1313.94,-1141.3,227.92,1740.4,89856,0.656317,0.859284,0.957842,124.037,1.23838e+06
B3,B,3,True,-1321.28,-913.494,227.92,1606.32,41796,0.461971,0.840679,0.475878,124.337,577422
B3,B,3,True,-3820.05,-744.185,2504.49,3891.86,95859,0.597476,0.808817,0.903277,116.004,1.23556e+06
B3,B,3,True,-1063.34,-108.918,207.036,1068.9,32301,0.543121,0.869326,0.576759,124.856,448107
B3,B,3,True,-856.403,-102.529,207.036,862.518,62262,0.540309,0.797406,0.870667,127.19,879902
B3,B,3,True,2005.21,725.48,1517.48,2132.41,64521,0.614083,0.836097,0.853986,124.045,889278
B3,B,3,True,3518.28,841.161,191.558,3617.43,55503,0.575446,0.81342,0.837846,123.401,761015
B3,B,3,True,3530.93,1032.3,191.558,3678.74,18189,0.419443,0.847769,0.317839,124.544,251703
B3,B,3,True,-7176.01,1540.37,1760.89,7339.47,78264,0.701175,0.876463,0.813687,73.1789,636364
B3,B,3,True,-1690.6,1669.48,1885.78,2375.98,50616,0.563805,0.79952,0.876931,121.979,686012
B3,B,3,True,-5500.38,2081.66,1187.62,5881.12,85491,0.508265,0.776328,0.816431,103.584,983942
B3,B,3,True,-4866.62,3159.94,181.163,5802.51,29619,0.481278,0.852923,0.459677,99.9404,328904
B3,B,3,True,-5046.75,3179.23,181.163,5964.66,52380,0.576267,0.852137,0.837594,98.518,573375
B3,B,3,True,-2356.76,4234.22,2649.84,4845.92,41760,0.542285,0.859277,0.837342,108.509,503481
B3,B,3,True,2489.82,4853.49,203.186,5454.87,37341,0.545926,0.881192,0.503249,100.695,417785
B3,B,3,True,2483.95,5056.59,203.186,5633.75,68940,0.645884,0.859388,0.814582,99.2961,760608
B3,B,3,True,2799.27,6828.35,1799.59,7379.86,43173,0.37701,0.92598,0.30682,59.1563,283773
B4,B,4,True,-840.132,-3619.46,1605.31,3715.68,39906,0.540824,0.797512,0.859156,116.949,518551
B4,B,4,True,1601.45,-3472.43,2446.01,3823.93,50220,0.589542,0.84456,0.747079,116.691,651134
B4,B,4,True,5076.66,-3016.13,179.13,5905.04,17262,0.54641,0.873826,0.500043,91.4228,175349
B4,B,4,True,5076.33,-2837,179.13,5815.3,41418,0.644181,0.873561,0.838981,95.4237,439140
B4,B,4,True,-1209.49,-2057.22,637.378,2386.43,50976,0.48965,0.776388,0.818468,122.776,695404
B4,B,4,True,-1096.17,-1430,182.148,1801.8,46809,0.585144,0.836648,0.841689,123.567,642674
B4,B,4,True,-914.236,-1421.24,182.148,1689.9,30681,0.533614,0.860442,0.637121,125.256,426997
B4,B,4,True,-122.706,-1206.99,820.014,1213.21,43875,0.533141,0.788709,0.732363,125.885,613687
B4,B,4,True,-895.678,-344.69,174.736,959.713,41967,0.663684,0.888924,0.745485,127.303,593613
B4,B,4,True,-1070.36,-340.382,174.736,1123.18,37125,0.520022,0.841104,0.708403,125.381,517197
B4,B,4,True,-6619.04,1.4893,1777.89,6619.04,37026,0.554727,0.825674,0.755692,89.4592,368035
B4,B,4,True,-1968.62,46.8361,978.17,1969.18,42660,0.463737,0.769301,0.635987,125,592498
B4,B,4,True,5315.7,505.027,3350.59,5339.63,49635,0.624688,0.841015,0.946868,103.854,572754
B4,B,4,True,1604.93,926.35,141.433,1853.08,16425,0.596833,0.878103,0.557449,125.866,229706
B4,B,4,True,1599.23,1067.67,141.433,1922.88,22950,0.677761,0.871227,0.772971,125.712,320565
B4,B,4,True,-3517.18,1221.71,1943.8,3723.32,30771,0.605167,0.840427,0.920934,118.578,405418
B4,B,4,True,-5682.85,1512.92,1777.89,5880.79,44154,0.439496,0.724065,0.770613,106.329,521650
B4,B,4,True,-5228.4,3482.14,1502.48,6281.83,45135,0.69095,0.864381,0.940872,96.6391,484645
B4,B,4,True,-1724.11,4296.81,1927.26,4629.81,89469,0.537861,0.813867,0.63009,112.307,1.11644e+06
B4,B,4,True,-3879.53,4321.45,743.11,5807.38,32949,0.561624,0.83237,0.737639,102.067,373666
B4,B,4,True,-4466.53,4777.13,743.11,6539.94,31221,0.566995,0.838796,0.867835,87.2367,302624
B4,B,4,True,-162.638,5426.47,1927.26,5428.9,72585,0.532572,0.804837,0.75064,106.357,857767
B5,B,5,True,1599.53,-3899.88,707.556,4215.16,57717,0.642022,0.844804,0.883907,113.273,726418
B5,B,5,True,1325.94,-3247.36,707.556,3507.63,64647,0.705447,0.874704,0.797532,118.031,847820
B5,B,5,True,2459.88,-3212.84,1101.01,4046.4,24372,0.580752,0.873872,0.604564,114.268,309437
B5,B,5,True,3621.47,-1921.26,1737.09,4099.55,75222,0.610497,0.833828,0.898693,114.987,961060
B5,B,5,True,6847.74,-688.19,177.688,6882.23,19791,0.468155,0.867822,0.43927,64.1551,141077
B5,B,5,True,7025.29,-681.197,177.688,7058.24,48771,0.668017,0.867107,0.911876,63.2434,342716
B5,B,5,True,82.215,-572.121,1196.91,577.998,23355,0.659237,0.867122,0.812166,126.454,328147
B5,B,5,True,-5678.46,-124.586,1483.19,5679.83,51552,0.611036,0.836785,0.851735,103.32,591816
B5,B,5,True,-2177.94,140.605,744.094,2182.48,15894,0.493467,0.888635,0.397266,123.732,218510
B5,B,5,True,-576.669,427.115,312.501,717.617,69165,0.476409,0.775686,0.679483,127.617,980737
B5,B,5,True,-3018.82,514.37,199.814,3062.33,20844,0.562129,0.896944,0.467288,118.723,274962
B5,B,5,True,-2819.05,518.309,199.814,2866.3,57051,0.602324,0.833141,0.808569,122.668,777595
B5,B,5,True,-783.828,661.085,312.501,1025.39,61434,0.596792,0.811751,0.840423,127.448,869962
B5,B,5,True,5211.27,790.728,2098.97,5270.92,40032,0.459604,0.767189,0.875522,102.467,455775
B5,B,5,True,-3768.32,1160.87,728.737,3943.08,69948,0.659668,0.849948,0.930745,116.183,902976
B5,B,5,True,-5778.12,1355.25,814.994,5934.93,41175,0.539662,0.799118,0.709238,101.131,462673
B5,B,5,True,-3193.61,1608.94,728.737,3576.01,59652,0.639192,0.836347,0.861266,118.923,788222
B5,B,5,True,-440.574,1712.62,1106.14,1768.38,59256,0.517868,0.771534,0.91308,126.103,830259
B5,B,5,True,-2126.78,1714.28,1072.02,2731.66,16416,0.72918,0.910068,0.866249,122.929,224223
B5,B,5,True,-5037.78,1841.77,184.739,5363.89,61416,0.62127,0.867945,0.631113,105.809,722043
B5,B,5,True,-4853.04,1841.87,184.739,5190.81,46062,0.562266,0.880803,0.48437,106.676,545970
B5,B,5,True,-6150.37,2080.26,316.189,6492.66,35190,0.582427,0.834237,0.886921,94.3852,369046
B5,B,5,True,-6197.59,2392.91,316.189,6643.5,60507,0.589165,0.820358,0.821928,91.4037,614507
B5,B,5,True,4148.95,2601.02,2098.97,4896.84,50760,0.584256,0.850005,0.816838,110.506,623253
B5,B,5,True,-4373.51,2735.91,966.432,5158.76,16452,0.577521,0.834268,0.87406,109.077,199392
B5,B,5,True,-5338.27,2792.7,631.568,6024.64,25263,0.629843,0.845747,0.971025,99.8561,280296
B5,B,5,True,-5969.48,2814.04,207.893,6599.51,75303,0.558346,0.798553,0.941087,92.0545,770220
B5,B,5,True,-5978.95,3021.71,207.893,6699.15,33651,0.596099,0.915459,0.423185,87.394,326766
B5,B,5,True,-4221.57,4434.56,633.751,6122.66,16101,0.75881,0.906845,0.807838,97.9748,175277
B5,B,5,True,-4716.06,4830.95,190.171,6751.24,47250,0.674912,0.902564,0.713372,85.516,448959
B5,B,5,True,-4718.79,5021.1,190.171,6890.46,45729,0.596256,0.881438,0.633177,84.2877,428266
B5,B,5,True,-5213.92,5240.68,541.63,7392.54,72243,0.730629,0.890287,0.871438,77.5946,622852
B5,B,5,True,-3260.27,5606.71,878.734,6485.72,16623,0.583523,0.873961,0.677762,92.4846,170819
B5,B,5,True,2887.22,5644.69,233.342,6340.23,36459,0.533665,0.915143,0.438091,88.2723,357591
B5,B,5,True,3120.51,5649.78,233.342,6454.27,96156,0.732752,0.901515,0.903076,85.0597,908778
B5,B,5,True,-2384.67,5680.92,878.734,6161.13,41589,0.591138,0.852741,0.772822,101.217,467726
B5,B,5,True,1593.13,5722.06,1296.4,5939.71,61254,0.555638,0.814011,0.731212,99.0486,674125
B6,B,6,True,1379.91,-6978.8,188.766,7113.92,26856,0.484472,0.854304,0.505495,76.4977,228269
B6,B,6,True,1356.6,-6791.48,188.766,6925.65,42606,0.365634,0.703858,0.795342,78.5279,371751
B6,B,6,True,-497.405,-3816.34,2663.88,3848.62,55467,0.608913,0.830237,0.890511,119.393,735820
B6,B,6,True,-2616.06,-2201.56,2471.72,3419.16,62181,0.552835,0.808185,0.95457,114.294,789655
B6,B,6,True,6297.71,-1298.16,4684.69,6430.11,31473,0.624452,0.84765,0.837929,83.6711,292598
B6,B,6,True,1654.47,-676.336,429.97,1787.38,46251,0.689645,0.860601,0.89715,127.671,656099
B6,B,6,True,-5359.38,-272.066,838.312,5366.28,62469,0.568476,0.832125,0.846652,96.3328,668646
B6,B,6,True,1696.44,-248.419,429.97,1714.53,50571,0.604882,0.832947,0.78747,127.28,715184
B6,B,6,True,-1435.5,-30.0053,344.954,1435.82,16866,0.356722,0.879153,0.339326,81.2887,152335
B6,B,6,True,299.681,112.182,1442.56,319.989,25128,0.595879,0.843917,0.741342,127.592,356238
B6,B,6,True,-1437.36,314.944,344.954,1471.46,84078,0.650494,0.850005,0.811767,120.648,1.1271e+06
B6,B,6,True,-5424.79,563.69,838.312,5454,38385,0.596043,0.853103,0.741252,95.8973,409002
B6,B,6,True,-2554.8,1981.81,2006.77,3233.36,68940,0.600012,0.822248,0.859618,116.072,889110
B6,B,6,True,-6182.57,2844.39,160.114,6805.49,43641,0.531819,0.817869,0.769066,77.1706,374200
B6,B,6,True,2325.76,2896.04,185.365,3714.32,25236,0.531668,0.88026,0.466402,122.405,343223
B6,B,6,True,-6188.96,3004.37,160.114,6879.65,21033,0.453736,0.885676,0.346038,73.4313,171609
B6,B,6,True,2319.72,3081.3,185.365,3856.88,56628,0.598656,0.829753,0.829228,119.243,750274
B6,B,6,True,3.17708,3849.5,2440.6,3849.5,15552,0.707466,0.892167,0.867203,117.461,202972
C1,C,1,True,-2393.25,-5202.27,5248.9,5726.37,41013,0.621427,0.855974,0.753278,105.975,482927
C1,C,1,True,-6058.42,-1444.95,4940.99,6228.35,58761,0.455446,0.773088,0.656059,100.947,659080
C1,C,1,True,-1321.31,-40.2807,4940.99,1321.92,53487,0.624889,0.839001,0.935935,125.035,743084
C1,C,1,True,5992.38,2904.76,195.863,6659.3,17460,0.434044,0.843003,0.445089,72.4943,140639
C1,C,1,True,6007.53,3100.04,195.863,6760.23,53199,0.682062,0.887549,0.811416,67.8856,401272
C2,C,2,True,110.284,-426.422,1836.36,440.452,67959,0.50686,0.776697,0.889401,127.303,961262
C2,C,2,True,-1910.82,482.367,603.104,1970.76,92178,0.529322,0.804226,0.751094,124.628,1.27644e+06
C2,C,2,True,-4033.26,578.34,2124.61,4074.52,82017,0.594978,0.812457,0.928496,114.433,1.04283e+06
C2,C,2,True,-1345.61,692.775,603.104,1513.47,17613,0.735525,0.882515,0.912714,124.093,242850
C2,C,2,True,-879.072,1360.13,186.617,1619.48,64170,0.569363,0.818655,0.674558,125.254,893063
C2,C,2,True,-1065.66,1363.59,186.617,1730.6,43200,0.579917,0.895039,0.476881,124.359,596925
C2,C,2,True,-4476.72,4584.87,561.703,6407.97,28719,0.713684,0.893542,0.83688,96.597,308241
C2,C,2,True,-4233.92,5091.39,561.703,6621.81,49896,0.602135,0.833227,0.962042,92.6479,513640
C3,C,3,True,-5941.99,-2065.64,1700.2,6290.79,30015,0.468214,0.799751,0.727498,97.7229,325906
C3,C,3,True,-69.7583,-427.36,5949.68,433.016,95850,0.508535,0.768555,0.96167,128.101,1.36428e+06
C3,C,3,True,-6381.82,-423.319,1700.2,6395.85,27405,0.581365,0.848087,0.945682,94.7038,288373
C3,C,3,True,-5282.3,2441.11,3068.21,5819.08,48114,0.621271,0.84615,0.869663,105.078,561748
C4,C,4,True,-243.192,545.024,3245.07,596.819,35145,0.621934,0.841295,0.791887,127.081,496250
C4,C,4,True,-5598.79,905.395,155.707,5671.53,22716,0.598185,0.857797,0.748064,105.375,265966
C4,C,4,True,-5603.76,1061.02,155.707,5703.32,22266,0.551451,0.83949,0.862274,107.427,265775
C4,C,4,True,1096.41,3574.72,196.134,3739.09,44892,0.586423,0.838035,0.905857,117.328,585232
C4,C,4,True,900.412,3581.91,196.134,3693.35,33039,0.587708,0.852735,0.676947,115.537,424135
D2,D,2,True,-853.636,1740.56,179.685,1938.62,46413,0.653375,0.859875,0.882867,125.931,649425
D2,D,2,True,-1032.74,1754.99,179.685,2036.3,15597,0.511565,0.937674,0.330578,124.806,216288
D3,D,3,True,-3232.97,-772.406,0,3323.96,83448,0.661762,0.868443,0.833413,118.371,1.09754e+06
D4,D,4,True,-4099.82,1687.26,0,4433.44,79578,0.52324,0.79285,0.845739,116.725,1.03208e+06
D5,D,5,True,5692.2,2031.35,0,6043.81,33012,0.506515,0.824266,0.8759,93.6679,343574
D6,D,6,True,1261.43,2721.19,0,2999.35,36162,0.635532,0.849175,0.944676,124.402,499847
