Plate ID,"Colony Counting - Single Colony Verification - HeLa-RFP - 24-well"
Plate Name,""
Plate Description,"24-well Corning 3526 plate, RFP-Hela Gradient 125, 25, 5, 1 cell/well"
Scan ID,"2012/1/30 15:56:07"
Scan Description,"Day 6"
Scan Result ID,"2026/04/21 22:59:20"
Scan Result Description,""
Software Version,"5.5.1.0"
Experiment Name,""
Application Name,"Single Colony Verification"
Plate Type,"24-Well Corning�?3526 Plate Well Wall"
Acquisition Start/End Times,"2012/1/30 15:56:07 - 2012/1/30 16:20:01"
Analysis Start Time,"2026/04/21 22:59:20"
User ID,"Local Administrator"

Scan Object-Level Data CSV Report

Well,Row,Column,Total,X Position (µm),Y Position (µm),Distance to Nearest Neighbor (µm),Distance to Well Center (µm),Area (µm²),Form Factor,Smoothness,Aspect Ratio,Mean Intensity,Integrated Intensity
A4,A,4,True,-1740.0572098476,3457.09144196952,805.270716987251,3870.30752417447,38385,0.566207413068204,0.808755216978171,0.863661628512948,113.563657678781,484349
A4,A,4,True,74.7114300358789,3623.98052280882,1436.98334646835,3624.75056072493,17559,0.640936477901822,0.842556515086232,0.841517689091352,114.677088672476,223735
A4,A,4,True,5493.20016820858,3686.916568545,2513.04672424582,6615.78429752802,53505,0.624735734769964,0.844779732297409,0.818406203191269,75.813456686291,450711
A4,A,4,True,-5143.68317422434,3748.68377088306,737.853035956108,6364.75503149026,45252,0.605326661063148,0.822010221961785,0.912799976814352,92.3198090692124,464184
A4,A,4,True,-5942.83787865328,3866.36928133606,665.883771659431,7089.8613154007,101313,0.622086572859949,0.838203368654817,0.871732111756387,72.6117082704095,817390
A4,A,4,True,-1322.06862170088,4145.38387096774,805.270716987251,4351.10019169469,30690,0.579344088493156,0.840617662047296,0.880779302628582,110.604985337243,377163
A4,A,4,True,-2885.68929503916,4747.03021260724,146.952618420989,5555.31264168899,24129,0.652687771743581,0.877705380702289,0.761127442305586,102.883252517717,275830
A4,A,4,True,-3032.64130848231,4747.45188284519,146.952618420989,5633.4015200271,23661,0.654264014566433,0.900713317889827,0.690119903703302,99.8056295169266,262389
A4,A,4,True,1570.63595097594,4858.67952791648,130.20518660113,5106.23775841791,19827,0.685541894818081,0.88978652532605,0.64893821769311,105.7308216069,232925
A4,A,4,True,-4857.21638993037,4859.08141403321,141.272278071578,6870.46019177836,16803,0.636545925289417,0.885294922719906,0.760098069773174,73.6459560792716,137497
A4,A,4,True,-4322.00347423277,4886.24898668211,179.897362708903,6523.43032392714,15543,0.470754976044689,0.909744089304089,0.293482966312223,83.7527504342791,144641
A4,A,4,True,1574.64637826962,4988.82293762576,130.20518660113,5231.43054236396,17892,0.651751224462606,0.904828052486295,0.651679884048519,104.829979879276,208402
A4,A,4,True,-4849.91936368623,5000.165112452,141.272278071578,6965.87173195436,16407,0.63931005122937,0.8732692643873,0.709558865519111,73.5556774547449,134092
A4,A,4,True,-4326.56931927133,5066.08839884947,179.897362708903,6662.1658444846,46935,0.707484204351543,0.871716720985245,0.915977486089139,82.7434324065196,431507
A4,A,4,True,-1409.58784370478,5143.48798842258,1001.93385185873,5333.14227976037,31095,0.611077533348357,0.821318861576957,0.839166838196673,102.531982633864,354248
A4,A,4,True,-4502.44851547694,5445.59633607075,418.281921760768,7065.87305928628,42741,0.64529359733033,0.857425585438567,0.807454378522437,71.8991366603495,341449
A4,A,4,True,-2563.96368352789,5754.13164721142,1057.24201046123,6299.51909147753,83268,0.468550656946644,0.80822694613103,0.596856768174131,93.0953307392996,861318
A4,A,4,True,-864.315564202336,6835.61517509727,203.583131254451,6890.0418152971,23130,0.577154812953559,0.899407484397128,0.613144017793837,73.2498054474708,188252
A4,A,4,True,-869.505379959651,7039.13214525891,184.005158430597,7092.63145554568,53532,0.680074491837862,0.880570401414381,0.838635235786704,71.2091459314055,423552
A4,A,4,True,-1052.66623376623,7056.73896103896,184.005158430597,7134.82101835476,27720,0.559157167331138,0.887063854498382,0.447172489627366,69.3084415584416,213470
A5,A,5,True,-478.538648742613,-7224.39969869046,1679.99236549973,7240.23136679894,77661,0.637913448255357,0.844794709258575,0.842785530372612,81.4910186580137,703186
A5,A,5,True,-2734.05453134097,-5791.46147875024,500.023009520059,6404.37977014121,46377,0.619444764308549,0.829807514184907,0.862391216172196,109.107122064817,562229
A5,A,5,True,-1149.92329708071,-5623.81625643961,203.545410493791,5740.17707700411,62892,0.521287198489543,0.804663382557102,0.902065354950069,116.057097882084,811007
A5,A,5,True,-946.78300803674,-5610.98048220436,203.545410493791,5690.29876509005,15678,0.479616885860521,0.911041200050709,0.29188419799989,116.634328358209,203177
A5,A,5,True,-1873.19361413043,-5519.4191576087,280.969416520141,5828.62266349409,39744,0.536667707854767,0.792633719013462,0.828639523176704,115.364583333333,509450
A5,A,5,True,-2138.40358744395,-5426.64263539151,280.969416520141,5832.77122773061,26091,0.701258955776325,0.891274252038342,0.767709312334459,116.715074163505,338357
A5,A,5,True,4702.91875855774,-5394.62802373345,3111.11228948661,7156.77695363245,19719,0.611643736945637,0.856291553254541,0.882996349891221,72.7731629392971,159446
A5,A,5,True,-2503.34514003295,-5347.84431630972,373.351726788812,5904.7587352586,43704,0.680191964199207,0.882513023670364,0.846998738263345,116.769151565074,567031
A5,A,5,True,-1464.62793278377,-5292.88902980342,456.674760701872,5491.79472151899,56772,0.658031760590348,0.860657125017207,0.772494018138591,120.39996829423,759483
A5,A,5,True,-429.101542634346,-4769.87930157654,987.646341396904,4789.1415395141,53091,0.583952542834058,0.822442812666406,0.933664683064616,125.665367011358,741300
A5,A,5,True,-4472.86481947943,-4528.66834592779,1604.52476917882,6365.16745111589,32157,0.480251531473466,0.770944403701514,0.85780452093651,106.129023229779,379199
A5,A,5,True,-2040.47240143369,-4501.59283154122,930.219144501362,4942.45542640456,37665,0.49335452566548,0.788587517203172,0.813521484094941,125.98733572282,527257
A5,A,5,True,1335.64134246118,-4097.67674069127,1888.43155379166,4309.85991267625,53901,0.539306097728624,0.801127652926566,0.781934089682905,132.796460176991,795318
A5,A,5,True,-5788.64870067373,-3610.40230991338,486.330204462341,6822.27664487739,28053,0.659633155418166,0.879051054892304,0.698016969414517,97.0285530959256,302438
A5,A,5,True,-6218.76553784861,-3383.4296812749,486.330204462341,7079.59329501811,45180,0.630343266544975,0.856831912364346,0.974957317334444,88.3739043824701,443637
A5,A,5,True,-2711.42099447514,-3024.5635359116,188.061006094753,4061.99315509599,24435,0.607650851615514,0.926102451456294,0.501348097038209,134.910865561694,366283
A5,A,5,True,-3463.09477263068,-3018.13599660009,152.813170082746,4593.70986221324,21177,0.597983282636224,0.930822535807613,0.469370975097595,130.773905652359,307711
A5,A,5,True,-3470.88835320985,-2865.52169500127,152.813170082746,4500.9199665147,35469,0.704490840328755,0.894376782174656,0.667938786329791,130.995686374017,516254
A5,A,5,True,-2714.31134020619,-2836.52474226804,188.061006094753,3925.98505665402,52380,0.596663757868212,0.831748805439705,0.949993559993142,135.691237113402,789723
A5,A,5,True,-5299.6585530764,-2827.74374577417,566.249122630153,6006.87235347654,39933,0.580170842723767,0.825942691107193,0.81052367453491,118.094207798062,523984
A5,A,5,True,-3798.79511533243,-2747.84056987788,348.384402429304,4688.440265775,39798,0.577834748640672,0.824666237710373,0.894547570750548,132.250339213026,584811
A5,A,5,True,-5856.24675324675,-2723.59172077922,566.249122630153,6458.60494970936,22176,0.642187875788804,0.861859094316678,0.841351524891991,109.12987012987,268896
A5,A,5,True,5769.86880697582,-2406.56242568371,1124.50962926139,6251.63408705478,68121,0.517837288340933,0.807877113297903,0.688106387483335,101.683445633505,769642
A5,A,5,True,4572.4298044742,-2286.25347895015,1189.3270918665,5112.14918472217,51093,0.553907223241879,0.800555597090089,0.909235018183078,122.865245728378,697506
A5,A,5,True,-2075.03624161074,-2207.04953020134,682.236781396155,3029.3304594844,67050,0.572647899515826,0.810391413506816,0.866350120701463,136.070469798658,1013725
A5,A,5,True,-1397.55287009063,-2126.65483383686,682.236781396155,2544.76222995003,23832,0.735155631439145,0.89235739265703,0.957507646279517,135.392371601208,358519
A5,A,5,True,2053.33093006489,-1931.78226387887,1200.80129959962,2819.21099306138,37449,0.434566331910922,0.743951497120248,0.828014654235608,135.606825282384,564260
A5,A,5,True,857.093905031892,-1827.18426647768,542.959648921278,2018.22008356531,25398,0.421063563706935,0.759935108179587,0.962412672457891,135.215450035436,381578
A5,A,5,True,3424.92399135447,-1642.55043227666,1315.72155239637,3798.43076402975,24984,0.672691640006575,0.884122597692115,0.886457603094304,133.897334293948,371699
A5,A,5,True,-4720.9961522018,-1561.54467721248,1392.16028366437,4972.54727961784,42102,0.569514534626071,0.825787991294326,0.833265898362082,127.467293715263,596292
A5,A,5,True,-222.242496493689,-1474.96423562412,606.709289826599,1491.61363080994,64170,0.574905397587817,0.803761463807572,0.805457615240676,134.436044880785,958529
A5,A,5,True,5331.78487422411,-1370.89627572689,717.983012777355,5505.20540432479,55098,0.600430390038502,0.822806723667376,0.879996218752889,116.783894152238,714951
A5,A,5,True,671.874656907594,-1316.79322964318,310.101453148032,1478.29630461177,29511,0.553132790375379,0.805146203946552,0.882162084615132,132.83043610857,435551
A5,A,5,True,361.831359322299,-1310.7878264962,310.101453148032,1359.81125847657,114741,0.48120620161168,0.802325859694292,0.528226713423129,133.150129421915,1697531
A5,A,5,True,-2869.10383480826,-1309.67020648968,179.232274045027,3153.88536010397,45765,0.501956276644596,0.83501111977622,0.638219265959162,131.706784660767,669729
A5,A,5,True,-3047.69713656388,-1294.54933920705,179.232274045027,3311.24082903389,40860,0.589334906433802,0.901400187572829,0.722332978384448,130.722246696035,593479
A5,A,5,True,-2162.23747609943,-1163.5793499044,721.805089655168,2455.44045062648,23535,0.58676192717265,0.814991861001759,0.864123885162129,131.753346080306,344535
A5,A,5,True,6300.56408345752,-1041.17585692996,168.308346067396,6386.01244399107,24156,0.536595117372026,0.929533054845602,0.331690218735493,92.0074515648286,246948
A5,A,5,True,6301.22992518703,-872.868827930174,168.308346067396,6361.39910403716,54135,0.710323003223952,0.900346715794489,0.801135212232123,92.0779717373234,553849
A5,A,5,True,5646.06411837238,-725.351418002467,671.568031290109,5692.46648724174,36495,0.632378376461436,0.854995626379999,0.789865499262126,110.237237977805,447012
A5,A,5,True,-6836.77057356608,-668.198877805486,190.898478504674,6869.34652029432,43308,0.480105947263129,0.88970610351638,0.322608462146913,89.3406068162926,429907
A5,A,5,True,-7026.67470966287,-648.739993234864,190.898478504674,7056.55872605324,79821,0.624079722237969,0.873482161004151,0.596168873636172,87.3534784079378,774738
A5,A,5,True,6504.75067750678,-622.007452574526,323.035797196103,6534.42228874008,39852,0.651044133376458,0.867352978714426,0.828114340640061,85.3017163504968,377716
A5,A,5,True,457.364405426975,-448.682521947327,569.024499946364,640.701338263456,56385,0.622227891202069,0.83358912085383,0.890411983252115,130.308858739026,816385
A5,A,5,True,-2108.97486288848,-383.797989031078,655.448276358997,2143.61280754706,39384,0.580564038983995,0.83470987036751,0.904791900332774,128.600319926874,562755
A5,A,5,True,-4555.93333333333,-148.245757575758,684.295290266907,4558.3445835541,89100,0.62313638612124,0.84036445802278,0.845333945896776,122.178585858586,1209568
A5,A,5,True,-5240.20757268425,-142.878296146046,278.487167080341,5242.15505420499,39933,0.370468822025619,0.741575041370656,0.524336285289796,118.476673427992,525681
A5,A,5,True,6973.88085106383,-122.837765957447,148.719281610397,6974.96259786246,33840,0.432434145368629,0.818759111782024,0.444879218779633,71.0872340425532,267288
A5,A,5,True,6825.25804878049,-117.481707317073,148.719281610397,6826.26906765306,36900,0.530220347383137,0.859713763424475,0.532858668844061,70.580487804878,289380
A5,A,5,True,3736.7128580946,-57.0259826782149,993.450438473781,3737.14796958188,40527,0.619000561711361,0.85788351176454,0.845065927451619,128.515656229181,578706
A5,A,5,True,813.105578884224,-4.56868626274809,270.87002731143,813.118414074369,45009,0.475451468359326,0.772431983429488,0.775764226898866,127.455908818236,637407
A5,A,5,True,-5408.26356589147,79.1854005167952,278.487167080341,5408.84323361328,41796,0.561974764008666,0.825199803690928,0.833372465184041,116.681093884582,541867
A5,A,5,True,-1658.73849635404,92.541865727937,635.32028772594,1661.3179696251,35793,0.601488714583074,0.846621671798485,0.745918848977814,124.545385969324,495317
A5,A,5,True,4709.00615718942,146.90909090909,993.450438473781,4711.29719604268,24849,0.740840962314952,0.899917506201889,0.775796959193295,118.803694313654,328017
A5,A,5,True,2544.28275475924,182.120380739081,421.933957460164,2550.7925374765,32148,0.431331954030965,0.750703514488045,0.726792460632356,125.024916013438,446589
A5,A,5,True,-2273.79090909091,251.734822804316,588.411606283706,2287.68343948126,58410,0.651514153758987,0.85913108524733,0.886445051981987,123.945454545455,804406
A5,A,5,True,798.188811188811,265.890297202797,270.87002731143,841.310304497454,61776,0.652930210324397,0.852427057479697,0.85693775082466,125.703671328671,862830
A5,A,5,True,-7181.7520661157,268.048209366392,929.811591083506,7186.7525755171,19602,0.63099614973518,0.878642181066633,0.827860683662653,79.0853994490358,172248
A5,A,5,True,-3684.55519480519,440.014285714286,425.278012873001,3710.73571616177,41580,0.643569923365104,0.851990726936694,0.859701654537335,120.332034632035,555934
A5,A,5,True,2479.23249027237,599.009727626459,421.933957460164,2550.5698176316,55512,0.637328003377165,0.85811121479161,0.794563472779878,122.392996108949,754920
A5,A,5,True,-4719.29863013699,610.230136986302,775.869771824797,4758.58806585516,32850,0.598672875853861,0.847497846170855,0.813521737141385,117.267945205479,428028
A5,A,5,True,-5972.59230267449,619.07175472929,352.328999828949,6004.59063146442,41391,0.601353550977374,0.828809191648363,0.8782485243303,108.597303761687,499439
A5,A,5,True,-3955.83423180593,767.533861185984,425.278012873001,4029.60701528011,53424,0.568759304526306,0.823672836827518,0.654063397372434,118.560478436658,703775
A5,A,5,True,-2345.15699715767,835.802541381039,588.411606283706,2489.64399653777,53829,0.541274305590816,0.800512859521258,0.743769252268379,119.408292927604,714181
A5,A,5,True,-13.640112027384,869.312120740626,194.279997671032,869.419125579075,57843,0.664790429616209,0.887764395315078,0.783312711830639,122.210984907422,785450
A5,A,5,True,-6189.36626838235,896.821231617647,158.433465934632,6254.00216866524,19584,0.452503978548655,0.795584760644941,0.622724698464728,103.045955882353,224228
A5,A,5,True,-6176.37226277372,1054.72094329029,158.433465934632,6265.78092471926,16029,0.506895905810545,0.836222808883709,0.973020066009749,103.92026951151,185082
A5,A,5,True,-8.07933536157361,1063.51252047742,194.279997671032,1063.54320874712,38457,0.459174904387459,0.822996998787513,0.559231878720456,121.705125204774,520046
A5,A,5,True,2858.68684259088,1147.81657132312,175.673267073993,3080.51511040056,48771,0.694034839541163,0.908652867384403,0.654565060604345,120.545857169219,653238
A5,A,5,True,3034.36002975453,1147.98413091991,175.673267073993,3244.25775101422,36297,0.56248841718529,0.860605889275794,0.562832111998065,124.504587155963,502127
A5,A,5,True,6707.56557945871,1179.27081887578,1293.86450141209,6810.44166460526,51876,0.663148552240575,0.869226185282231,0.884982786253753,73.6793893129771,424688
A5,A,5,True,-6090.12433628319,1346.54115044248,304.298764582218,6237.20991319225,20340,0.678365673358143,0.89186942307669,0.722002076393193,103.456194690265,233811
A5,A,5,True,185.955580233203,1490.93059411438,469.399358906044,1502.48245057509,48627,0.502437134287051,0.763707965246741,0.941648521761783,118.870072182121,642255
A5,A,5,True,5193.46588486141,1686.14685501066,611.22573586884,5460.32774784459,33768,0.591420302918045,0.841352551003107,0.680795704421188,109.799307036247,411967
A5,A,5,True,-1091.10927752063,1689.08532904005,177.729955795165,2010.85273062696,44721,0.623147227798247,0.85446934483802,0.776716684856236,116.143288388006,577116
A5,A,5,True,-913.379396289116,1689.24813071171,177.729955795165,1920.37006034735,32499,0.55224017813299,0.875247388911071,0.63773938570587,117.043755192467,422645
A5,A,5,True,-2744.5416005081,1916.01651317879,419.420828270843,3347.18207985364,56682,0.681108999952845,0.86986455260482,0.913344860588449,115.966973642426,730360
A5,A,5,True,-432.938150642989,1996.05021432945,457.229666470556,2042.46221517237,44091,0.697078852756842,0.874156905065476,0.776594965511733,116.830169422331,572351
A5,A,5,True,-5696.36559888579,2000.67026462396,763.499077469406,6037.48809886363,25848,0.464330967919526,0.789533329062116,0.815447385180945,104.215529247911,299307
A5,A,5,True,5713.45080007357,2007.41401508185,611.22573586884,6055.84272193461,48933,0.665761940932172,0.86090713935715,0.820569896137849,98.4631230457973,535344
A5,A,5,True,2626.96774193548,2122.90143369176,547.845790632108,3377.52424333862,15066,0.567031102196026,0.845283301564859,0.864203927950739,115.510752688172,193365
A5,A,5,True,607.666252176075,2284.12086545635,586.041180158423,2363.57068903107,36189,0.644012076180214,0.854273110967827,0.964260200023509,114.278786371549,459515
A5,A,5,True,-786.597616209773,2285.85005959476,457.229666470556,2417.40486985036,37755,0.611872493909223,0.833162154028445,0.875046806262777,114.627413587604,480862
A5,A,5,True,22.2299741602073,2310.74095607235,553.360899210952,2310.84788288224,41796,0.636338666653415,0.847931578903154,0.762995900539359,114.856589147287,533394
A5,A,5,True,-2861.23138832998,2318.8779342723,209.492125824365,3682.91188214158,40257,0.36423959827359,0.772907359687598,0.840880704224328,113.623966018332,508240
A5,A,5,True,-3069.58354850609,2340.7028771671,209.492125824365,3860.2115383017,48798,0.609640954163981,0.856891395781351,0.672819004261062,110.19291774253,597466
A5,A,5,True,2743.89493975904,2658.12385542169,547.845790632108,3820.28557456077,18675,0.630653006399056,0.854418212825082,0.89986266916943,111.321927710843,230993
A5,A,5,True,-1775.47914000512,2866.23803429741,174.499074197859,3371.59408082385,35163,0.712463590091148,0.911389662985578,0.796285333643799,111.028410545175,433788
A5,A,5,True,-5910.79403037179,2866.69226741142,209.137920372655,6569.27778568658,51561,0.438435998979426,0.81335868627984,0.539217182615444,91.0244370745331,521479
A5,A,5,True,-5157.38692211578,2891.93919200333,189.333533645154,5912.86327887393,21609,0.483983104782241,0.833634674122786,0.670252335020774,102.11495210329,245178
A5,A,5,True,-1780.66720257235,3040.65996784566,174.499074197859,3523.68964671635,33588,0.611418190697236,0.874983643138295,0.758520244113809,108.169078242229,403687
A5,A,5,True,-5868.69691923397,3071.54954204829,209.137920372655,6623.89765312564,64854,0.45099615733252,0.786269781074771,0.64277776553589,85.3551207327227,615069
A5,A,5,True,-5161.14294644718,3081.23546572203,189.333533645154,6010.94073410183,43191,0.6717569380871,0.883216758811792,0.841745968061513,96.8128776828506,464605
A5,A,5,True,-1249.08778782895,3112.60690789474,536.426170466506,3353.88462305689,43776,0.621824427902116,0.85066306133454,0.704985621828324,108.262746710526,526590
A5,A,5,True,1722.24692896564,3240.58607797757,1176.02164038883,3669.81370278024,50553,0.523432667144575,0.838590584583052,0.672296263388422,109.364785472672,614302
A5,A,5,True,-5469.15684153597,3360.12709572742,415.515464038142,6418.88858423024,33282,0.662263892376068,0.862222191688483,0.892964597823634,88.9810708491076,329052
A5,A,5,True,-1969.63112201566,3403.95432669624,409.499882813209,3932.72829153588,95373,0.602237019370515,0.833520165754914,0.889169640029867,106.856751910918,1132361
A5,A,5,True,4488.97964169381,3542.44299674267,844.440692713254,5718.37744545712,33156,0.652768095751792,0.861969365254067,0.827707033345568,94.3246471226927,347492
A5,A,5,True,3110.13590772317,3655.55616850551,1062.54584174004,4799.58709324122,53838,0.662552635147813,0.862873307954286,0.803412058793277,104.80307589435,626932
A5,A,5,True,5323.87752675386,3669.03527546571,844.440692713254,6465.71664802028,68121,0.586299747594412,0.853473040570098,0.632318063021567,79.8652397938962,604500
A5,A,5,True,-3055.29892538217,3838.96352353564,197.781739146519,4906.37263754789,59463,0.396316060395405,0.752787559469546,0.469414715759462,103.043438777055,680808
A5,A,5,True,-2857.58979776638,3844.32236643526,197.781739146519,4790.0557313431,59634,0.357185491594726,0.739030662527826,0.63334584999013,104.526562028373,692593
A5,A,5,True,87.5009722467748,3882.80219197455,904.500664369268,3883.7880068493,50913,0.655077295588444,0.861235275786261,0.844377990135686,106.473926109245,602323
A5,A,5,True,-2547.27891575543,3942.00939473279,325.323837110062,4693.40685886209,58437,0.634382213480854,0.840603746205523,0.920469323729267,104.224549514862,676730
A5,A,5,True,-5009.61622665808,4105.13618802318,176.293676456297,6476.75828332457,27954,0.476148432442669,0.823771597839529,0.657022529901324,85.9520283322601,266967
A5,A,5,True,-4833.93841569407,4119.85920039732,176.293676456297,6351.39358234248,36243,0.605914008049503,0.863980126713275,0.711213884443234,86.8703749689595,349827
A5,A,5,True,-5417.06469002695,4122.27425876011,407.808734298617,6807.18259784274,26712,0.42607549919442,0.744467115964409,0.932710657162093,76.9791105121294,228474
A5,A,5,True,-1650.83978494624,4346.68602150538,983.547806414096,4649.61841069905,25110,0.663202123479703,0.890044909542843,0.682223382615486,102.004659498208,284593
A5,A,5,True,-3799.00094232944,4400.12118356577,931.660136220245,5813.21551207972,47754,0.573489074656848,0.837182848751223,0.774948638685718,93.8856012061817,498157
A5,A,5,True,-595.697738176834,4475.559287183,904.500664369268,4515.02898422137,39393,0.636312793252381,0.838584734586693,0.90801083644451,103.77610235321,454228
A5,A,5,True,1527.28851670214,4535.86656796521,322.332178032869,4786.09399569573,97263,0.588511311745133,0.817642731866584,0.929584375200637,103.743869714074,1121160
A5,A,5,True,1511.6474086661,4857.81903143585,181.188165313064,5087.58131436809,31779,0.632075356194889,0.922385235093876,0.520720545753183,100.906825261965,356302
A5,A,5,True,1515.44707740916,5038.96735123749,181.188165313064,5261.9171231848,51273,0.690186218497482,0.901765723362848,0.861087883478092,99.6896612252063,567932
A5,A,5,True,-2513.53158326497,5658.22723543888,1569.83358822921,6191.39535710109,54855,0.524466185274846,0.820374268522856,0.816348344052505,90.8188679245283,553541
A5,A,5,True,1886.62050561798,5899.13483146067,936.833927567624,6193.47468647211,32040,0.602231346667477,0.868309923120338,0.819748498064373,86.5943820224719,308276
A5,A,5,True,-16.7225755166928,6112.73767885533,1736.53831663344,6112.76055273143,33966,0.496126687619341,0.753956338574294,0.938126849850025,88.6327503974563,334500
A6,A,6,True,1116.80405583355,-5586.97524361338,1268.66144993226,5697.50328406005,34173,0.721640726712171,0.886099107876031,0.919839229499952,105.436660521464,400343
A6,A,6,True,-4649.91097698982,-5081.19351188231,1583.58748605311,6887.68463267049,23859,0.364175010494143,0.691670657825543,0.847233325399775,76.6748396831384,203265
A6,A,6,True,3820.52736842105,-5050.06605263158,666.998173306683,6332.42422053325,34200,0.645603383071552,0.872721113009426,0.794992428500788,88.7778947368421,337356
A6,A,6,True,3398.27219746315,-4533.745286253,666.998173306683,5665.95978177328,26253,0.693997487202714,0.887121562746415,0.72152886521299,101.770311964347,296864
A6,A,6,True,1775.8947368421,-4502.9543264942,250.218639661264,4840.49581993791,50445,0.554223424233021,0.824168415209575,0.848753900450503,114.958251561106,644341
A6,A,6,True,1763.52948557089,-4253.04140526976,250.218639661264,4604.17174325816,21519,0.551174630096209,0.829229347376916,0.948005297828087,116.334588038478,278156
A6,A,6,True,-2590.69567627494,-4195.59257206208,1915.59004791134,4930.99392798371,16236,0.63890208618127,0.864390441903864,0.959151786325679,112.065410199557,202166
A6,A,6,True,4237.53626241348,-3694.55492025278,972.659452430399,5621.96136895597,29907,0.51645545160069,0.820266248052079,0.720512333504757,101.536563346374,337406
A6,A,6,True,3270.65663580247,-3588.67669753086,953.645829942761,4855.49124895924,34992,0.596028688131712,0.84034212369826,0.937687877362287,113.955504115226,443059
A6,A,6,True,-4383.27747551687,-3520.21436343852,406.775621147902,5621.83516228752,24813,0.632911443833902,0.849215200130823,0.720920330561072,104.829887558941,289016
A6,A,6,True,1752.10467380721,-3473.03870496592,780.08636624743,3889.97026134756,36972,0.685348275296593,0.874943041188191,0.911765198476117,121.948636806232,500965
A6,A,6,True,-4458.30916490805,-3120.41860114561,202.051028549157,5441.83175560203,59706,0.622993296853428,0.843561954397321,0.872485988337442,106.38393126319,705751
A6,A,6,True,-4442.4100591716,-2918.99408284024,202.051028549157,5315.59343718886,15210,0.429490755484581,0.889221385077005,0.264143507643411,108.104142011834,182696
A6,A,6,True,-6669.60233393178,-1824.63330341113,760.27761680147,6914.68596428683,20052,0.431267638688836,0.784307191289977,0.825731051338947,75.2818671454219,167728
A6,A,6,True,5327.51397391536,-1597.09369177535,1212.8945855297,5561.75452555864,33813,0.707576074675006,0.880640786820885,0.708409877636206,104.582911897791,392918
A6,A,6,True,152.991045845272,-1495.66726361031,1122.24415040885,1503.47159053452,75384,0.553108617611326,0.816830549775348,0.747104599935495,126.514326647564,1059684
A6,A,6,True,-5993.26207906296,-1477.378477306,760.27761680147,6172.66858931703,36882,0.532991648239637,0.810405573217002,0.818182029600708,96.9160566129819,397162
A6,A,6,True,2079.97722513089,-1083.25890052356,167.382701082722,2345.15566703507,34380,0.606046443942305,0.845809353761373,0.916077175504891,125.114397905759,477937
A6,A,6,True,2075.02708877285,-915.949412532637,167.382701082722,2268.19327780064,27576,0.517561257671449,0.831227435967523,0.679822755012004,125.110313315927,383338
A6,A,6,True,6145.22412353923,-701.290484140234,1160.53586018378,6185.11017457848,21564,0.640275022776633,0.87406103740798,0.740364879103835,88.4449081803005,211914
A6,A,6,True,-1536.19120879121,-678.852747252748,892.236814599479,1679.50126002334,24570,0.723042035240612,0.894842575205098,0.891945305280834,124.801098901099,340707
A6,A,6,True,1872.23323013416,-559.379772961816,410.203921196803,1954.01202617011,52326,0.616357257746699,0.825042642837755,0.930004926204736,127.072239422085,738798
A6,A,6,True,-131.322722283205,-410.034906695939,589.404651223869,430.551137609714,40995,0.480012609883242,0.786231704931133,0.712261000264003,128.216904500549,584028
A6,A,6,True,4720.9102884397,-222.107199636612,825.744885287296,4726.13219870395,39627,0.509864828084836,0.807746425624636,0.653122741097905,113.263683851919,498700
A6,A,6,True,-6138.10958164642,-156.654251012147,788.425439903567,6140.10828818677,100035,0.437697179455097,0.798546920531796,0.410984180827962,93.0280701754386,1034007
A6,A,6,True,-627.980090497736,-92.6561085972862,298.850268309903,634.778818583243,29835,0.673223336921721,0.868525081152463,0.895942865819111,127.85641025641,423844
A6,A,6,True,1431.28856526429,-21.3559870550162,336.611804532064,1431.44788072756,50058,0.726606545985812,0.889733757912088,0.871770608079032,127.595828838547,709688
A6,A,6,True,-5365.75135135135,1.70432432432426,788.425439903567,5365.75162202373,49950,0.476609447039871,0.76312623586319,0.810420599139519,104.806126126126,581674
A6,A,6,True,-3782.10590739755,47.4832357637042,893.434762557409,3782.40396473593,50733,0.455641491907839,0.770721879686584,0.905644468999872,114.636153982615,646204
A6,A,6,True,379.647279549717,121.529080675422,365.140305479605,398.624352391214,19188,0.409237368054092,0.785835997753969,0.66498644936972,127.580206378987,272001
A6,A,6,True,-806.626679595513,146.92034907882,298.850268309903,819.897669961761,64971,0.506030587871352,0.767981459965116,0.772255036259271,127.807452555756,922642
A6,A,6,True,1721.17123287671,149.744994731296,336.611804532064,1727.67299461716,17082,0.49622202894073,0.801335173628769,0.806830591238085,126.859852476291,240780
A6,A,6,True,16.8373422243385,162.716361038343,365.140305479605,163.585177331994,37791,0.499321221976469,0.779986753834294,0.666437118556794,128.19790426292,538303
A6,A,6,True,-2517.67429744237,166.209820018945,626.464110391828,2523.15468655267,57006,0.538972450653051,0.802546626046483,0.91603061728758,122.233343858541,774226
A6,A,6,True,-1308.75164282953,183.908967916504,503.48548799969,1321.61014338159,46566,0.649680490259702,0.861122070880004,0.87031022186324,124.704870506378,645223
A6,A,6,True,5813.23092603378,410.745486313337,284.653148286933,5827.72388277982,30906,0.581774234117332,0.84255909105153,0.908097241572063,96.8133372160746,332457
A6,A,6,True,5528.78529411765,421.612745098038,284.653148286933,5544.83761126335,27540,0.685206613386423,0.898214778377121,0.648898689900553,101.652941176471,311058
